labels,source,path
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_tough_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_turn_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_vine_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_voice_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_void_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_vote_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_wag_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_walk_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_wash_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_week_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_wheat_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_when_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_which_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_whip_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_white_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_wife_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_wire_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_witch_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_yearn_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_yes_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_young_sad.wav
sad,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_Sad/OAF_youth_sad.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_back_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bar_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_base_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bath_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bean_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_beg_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bite_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_boat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bone_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_book_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_bought_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_burn_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_cab_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_calm_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_came_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_cause_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_chain_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_chair_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_chalk_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_chat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_check_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_cheek_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_chief_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_choice_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_cool_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dab_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_date_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dead_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_death_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_deep_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dime_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dip_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_ditch_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dodge_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_dog_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_doll_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_door_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_fail_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_fall_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_far_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_fat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_fit_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_five_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_food_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_gap_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_gas_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_gaze_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_germ_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_get_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_gin_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_goal_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_good_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_goose_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_gun_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_half_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hall_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hash_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hate_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_have_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_haze_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hire_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hit_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hole_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_home_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hurl_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_hush_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_jail_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_jar_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_join_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_judge_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_jug_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_juice_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_keen_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_keep_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_keg_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_kick_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_kill_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_king_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_kite_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_knock_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_late_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_laud_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lean_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_learn_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lease_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lid_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_life_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_limb_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_live_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_loaf_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_long_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lore_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lose_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_lot_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_love_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_luck_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_make_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_match_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_merge_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mess_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_met_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mill_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mob_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mode_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mood_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_moon_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mop_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_mouse_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_nag_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_name_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_near_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_neat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_nice_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_note_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_numb_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pad_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_page_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pain_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pass_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pearl_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_peg_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_perch_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_phone_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pick_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pike_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pole_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_pool_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_puff_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rag_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_raid_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rain_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_raise_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_reach_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_read_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_red_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_ring_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_ripe_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_road_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_room_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rose_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rot_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rough_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_rush_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_said_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sail_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_search_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_seize_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sell_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_shack_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_shall_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_shawl_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sheep_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_shirt_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_should_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_shout_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_size_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_soap_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_soup_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sour_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_south_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sub_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_such_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_sure_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_take_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_talk_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tape_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_team_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tell_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_thin_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_third_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_thought_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_thumb_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_time_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tip_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tire_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_ton_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tool_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_tough_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_turn_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_vine_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_voice_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_void_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_vote_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_wag_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_walk_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_wash_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_week_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_wheat_angry.wav
angry,TESS,../../../assets/audio_sentiment_data_v2/datasets/toronto-emotional-speech-set-tess/OAF_angry/OAF_when_angry.wav
